 128, 26.000, 9999, -0.492, 65.9,25.1,  1.2,  2,22, 94,30,   2.0,166.0, -6,200402_15:44:41.314
 101, 26.250, 9999,  0.137, 11.2,19.8,  1.0,  2,10, 19,30,   3.0,246.0, -6,200402_15:44:41.533
 446, 26.500, 1318,  0.141, 65.5,16.9,  0.3,  4,11, 94,26,  25.0,229.0, -6,200402_15:44:41.784
  41, 26.750,  673,  0.141, 42.1,24.9,  0.5, 35,17, 49,30,  22.0,159.0, -6,200402_15:44:42.034
  51, 27.000, 1962,  0.127, 75.7,12.6,  0.4, 69,10, 94,14,  17.0,224.0, -6,200402_15:44:42.300
 279, 27.250, 4350,  0.141, 22.1,12.3,  0.5,  2, 6, 49,20,  36.0,230.0, -6,200402_15:44:42.533
  10, 27.500, 4271,  0.145,  2.7,28.3,  0.9,  2,26,  6,30,  19.0,147.0, -6,200402_15:44:42.782
 234, 27.750, 4017,  0.142, 42.1,22.9,  0.5, 15,11, 61,30,   6.0,234.0, -6,200402_15:44:43.034
  97, 28.000, 1158,  0.147, 24.7,25.1,  0.4,  5,21, 36,30,   4.0,224.0, -6,200402_15:44:43.282
   0, 28.250,    0,  0.143,  0.0, 0.0,  0.7,  0, 0,  0, 0,   9.0,202.0, -6,200402_15:44:43.536
