 687, 20.250, 9999,  0.020, 51.4,21.2,  1.3,  5, 9, 94,30,   0.0,241.0, -7,200326_10:50:23.869
 730, 20.625, 9999,  0.019, 66.6,15.2,  1.2,  2, 2, 94,30,   0.0,241.0, -7,200326_10:50:24.241
 320, 20.750, 9999,  0.030, 73.9,15.8,  1.0,  2, 2, 94,30,   0.0,240.0, -7,200326_10:50:24.367
 167, 21.000, 1131,  0.032, 65.5,25.1,  1.0,  3,18, 94,30,   0.0, 47.0, -7,200326_10:50:24.616
 160, 21.250, 1049,  0.034, 66.1,25.2,  1.0,  3,18, 94,30,   0.0, 46.0, -7,200326_10:50:24.868
  95, 21.500,  770,  0.031, 68.0,24.9,  3.0, 11,24, 94,30,   1.0, 64.0, -7,200326_10:50:25.116
  25, 21.750,  262,  0.035, 82.4,27.5,  1.0, 79,26, 92,30,  15.0, 68.0, -7,200326_10:50:25.369
 180, 22.000, 1164,  0.022, 23.3, 3.5,  0.4,  4, 2, 42,10,  49.0,244.0, -7,200326_10:50:25.621
  10, 22.250,  537,  0.024,  9.4, 5.6,  0.6,  5, 2, 11, 5,  20.0,167.0, -7,200326_10:50:25.870
   0, 22.500,    0,  0.038,  0.0, 0.0,  0.8,  0, 0,  0, 0,  16.0,152.0, -7,200326_10:50:26.114
